contract_id,plan_id,rebate_pmpm,ab_pmpm_payment,risk_score,year,source_file,source_sheet
H6609,098,28.57,794.87,0.98,2016,2016PartCPlanLevel.xlsx,2016
H6609,099,18.13,806.6,1.033,2016,2016PartCPlanLevel.xlsx,2016
H6609,100,28.05,759.47,1.053,2016,2016PartCPlanLevel.xlsx,2016
H6609,102,0.01,802.06,1.045,2016,2016PartCPlanLevel.xlsx,2016
H6609,103,8.01,848.05,1.1,2016,2016PartCPlanLevel.xlsx,2016
H6609,104,46.83,806.06,1.036,2016,2016PartCPlanLevel.xlsx,2016
H6609,105,19.3,814.65,1.043,2016,2016PartCPlanLevel.xlsx,2016
H6609,106,20.0,797.47,0.996,2016,2016PartCPlanLevel.xlsx,2016
H6609,107,32.24,786.58,1.028,2016,2016PartCPlanLevel.xlsx,2016
H6609,108,35.56,850.66,1.044,2016,2016PartCPlanLevel.xlsx,2016
H6609,110,12.95,788.23,0.935,2016,2016PartCPlanLevel.xlsx,2016
H6609,111,50.24,698.1,0.692,2016,2016PartCPlanLevel.xlsx,2016
H6609,112,0.0,808.71,0.81,2016,2016PartCPlanLevel.xlsx,2016
H6609,113,0.0,823.44,0.957,2016,2016PartCPlanLevel.xlsx,2016
H6609,115,30.48,724.27,0.958,2016,2016PartCPlanLevel.xlsx,2016
H6609,116,41.04,761.11,1.096,2016,2016PartCPlanLevel.xlsx,2016
H6609,117,20.73,768.94,1.058,2016,2016PartCPlanLevel.xlsx,2016
H6609,118,28.41,779.28,1.013,2016,2016PartCPlanLevel.xlsx,2016
H6609,119,8.84,773.94,1.053,2016,2016PartCPlanLevel.xlsx,2016
H6609,120,31.41,753.89,1.028,2016,2016PartCPlanLevel.xlsx,2016
H6609,121,19.14,792.21,1.111,2016,2016PartCPlanLevel.xlsx,2016
H6609,122,32.49,757.38,0.999,2016,2016PartCPlanLevel.xlsx,2016
H6609,123,0.0,794.31,1.068,2016,2016PartCPlanLevel.xlsx,2016
H6609,124,22.68,795.36,0.954,2016,2016PartCPlanLevel.xlsx,2016
H6609,125,36.66,751.12,1.024,2016,2016PartCPlanLevel.xlsx,2016
H6609,126,0.0,803.18,1.006,2016,2016PartCPlanLevel.xlsx,2016
H6609,127,38.26,753.98,1.03,2016,2016PartCPlanLevel.xlsx,2016
H6609,128,22.86,800.46,1.015,2016,2016PartCPlanLevel.xlsx,2016
H6609,129,10.72,914.82,1.197,2016,2016PartCPlanLevel.xlsx,2016
H6609,130,27.28,884.76,0.994,2016,2016PartCPlanLevel.xlsx,2016
H6609,131,21.21,835.98,1.091,2016,2016PartCPlanLevel.xlsx,2016
H6609,132,0.0,863.45,0.901,2016,2016PartCPlanLevel.xlsx,2016
H6609,133,0.0,815.54,1.068,2016,2016PartCPlanLevel.xlsx,2016
H6609,135,0.0,807.18,1.019,2016,2016PartCPlanLevel.xlsx,2016
H6609,137,51.27,685.81,0.889,2016,2016PartCPlanLevel.xlsx,2016
H6609,138,26.46,731.14,1.077,2016,2016PartCPlanLevel.xlsx,2016
H6609,140,10.56,763.74,1.049,2016,2016PartCPlanLevel.xlsx,2016
H6609,142,8.58,772.68,0.909,2016,2016PartCPlanLevel.xlsx,2016
H6609,143,40.01,734.2,0.925,2016,2016PartCPlanLevel.xlsx,2016
H6609,144,31.87,797.73,1.043,2016,2016PartCPlanLevel.xlsx,2016
H6609,145,26.82,894.89,1.046,2016,2016PartCPlanLevel.xlsx,2016
H6609,146,22.07,779.95,1.071,2016,2016PartCPlanLevel.xlsx,2016
H6609,801,29.34,768.19,0.988,2016,2016PartCPlanLevel.xlsx,2016
H6609,802,3.74,844.76,0.982,2016,2016PartCPlanLevel.xlsx,2016
H6622,001,89.22,647.07,0.91,2016,2016PartCPlanLevel.xlsx,2016
H6622,002,76.14,733.83,1.012,2016,2016PartCPlanLevel.xlsx,2016
H6622,004,103.69,700.27,1.106,2016,2016PartCPlanLevel.xlsx,2016
H6622,005,102.49,723.76,1.219,2016,2016PartCPlanLevel.xlsx,2016
H6622,007,19.9,751.39,0.911,2016,2016PartCPlanLevel.xlsx,2016
H6622,008,17.0,758.87,1.333,2016,2016PartCPlanLevel.xlsx,2016
H6622,009,23.99,735.58,0.871,2016,2016PartCPlanLevel.xlsx,2016
H6622,010,24.61,774.18,1.062,2016,2016PartCPlanLevel.xlsx,2016
H6623,001,36.47,746.02,1.163,2016,2016PartCPlanLevel.xlsx,2016
H6723,001,129.34,600.9,0.818,2016,2016PartCPlanLevel.xlsx,2016
H6723,002,128.64,606.0,1.075,2016,2016PartCPlanLevel.xlsx,2016
H6743,001,65.14,656.04,0.849,2016,2016PartCPlanLevel.xlsx,2016
H6743,002,31.66,705.67,0.923,2016,2016PartCPlanLevel.xlsx,2016
H6743,003,56.97,664.94,1.074,2016,2016PartCPlanLevel.xlsx,2016
H6743,004,61.0,662.92,1.175,2016,2016PartCPlanLevel.xlsx,2016
H6743,006,34.61,678.18,0.737,2016,2016PartCPlanLevel.xlsx,2016
H6743,007,81.01,599.3,0.915,2016,2016PartCPlanLevel.xlsx,2016
H6743,013,2.83,704.03,0.638,2016,2016PartCPlanLevel.xlsx,2016
H6743,014,22.32,662.77,0.763,2016,2016PartCPlanLevel.xlsx,2016
H6743,015,0.0,707.27,0.872,2016,2016PartCPlanLevel.xlsx,2016
H6743,016,0.0,707.9,1.009,2016,2016PartCPlanLevel.xlsx,2016
H6743,017,0.0,715.4,0.955,2016,2016PartCPlanLevel.xlsx,2016
H6745,001,206.01,620.54,0.833,2016,2016PartCPlanLevel.xlsx,2016
H6745,002,186.96,751.43,1.143,2016,2016PartCPlanLevel.xlsx,2016
H6745,003,269.22,696.5,1.455,2016,2016PartCPlanLevel.xlsx,2016
H6750,001,81.68,640.07,0.828,2016,2016PartCPlanLevel.xlsx,2016
H6750,002,83.58,611.9,0.725,2016,2016PartCPlanLevel.xlsx,2016
H6786,002,0.0,804.41,0.719,2016,2016PartCPlanLevel.xlsx,2016
H6801,002,121.78,491.22,0.964,2016,2016PartCPlanLevel.xlsx,2016
H6801,006,101.54,524.6,0.847,2016,2016PartCPlanLevel.xlsx,2016
H6815,003,102.79,637.26,0.798,2016,2016PartCPlanLevel.xlsx,2016
H6815,004,161.2,651.51,1.437,2016,2016PartCPlanLevel.xlsx,2016
H6859,001,53.54,751.73,0.942,2016,2016PartCPlanLevel.xlsx,2016
H6859,003,45.49,763.49,0.975,2016,2016PartCPlanLevel.xlsx,2016
H6859,004,72.7,729.94,0.918,2016,2016PartCPlanLevel.xlsx,2016
H6859,007,71.07,715.72,0.92,2016,2016PartCPlanLevel.xlsx,2016
H6864,001,104.22,827.87,2.112,2016,2016PartCPlanLevel.xlsx,2016
H6947,001,86.89,609.25,0.882,2016,2016PartCPlanLevel.xlsx,2016
H6951,001,26.12,721.14,0.668,2016,2016PartCPlanLevel.xlsx,2016
H6951,002,46.89,706.07,0.995,2016,2016PartCPlanLevel.xlsx,2016
H6972,001,99.0,668.17,0.978,2016,2016PartCPlanLevel.xlsx,2016
H6988,001,197.13,672.08,0.949,2016,2016PartCPlanLevel.xlsx,2016
H6988,002,179.72,723.01,1.155,2016,2016PartCPlanLevel.xlsx,2016
H6988,003,85.09,811.08,2.65,2016,2016PartCPlanLevel.xlsx,2016
H7006,001,56.8,761.86,1.005,2016,2016PartCPlanLevel.xlsx,2016
H7006,003,45.03,768.93,0.753,2016,2016PartCPlanLevel.xlsx,2016
H7006,005,47.86,755.35,0.87,2016,2016PartCPlanLevel.xlsx,2016
H7006,006,34.34,791.74,0.763,2016,2016PartCPlanLevel.xlsx,2016
H7020,001,94.54,662.02,0.989,2016,2016PartCPlanLevel.xlsx,2016
H7115,001,136.33,726.45,0.904,2016,2016PartCPlanLevel.xlsx,2016
H7149,001,50.76,729.45,1.003,2016,2016PartCPlanLevel.xlsx,2016
H7149,004,71.86,675.28,0.927,2016,2016PartCPlanLevel.xlsx,2016
H7149,005,0.0,808.0,1.319,2016,2016PartCPlanLevel.xlsx,2016
H7173,001,78.43,694.56,1.275,2016,2016PartCPlanLevel.xlsx,2016
H7187,003,56.14,683.23,1.032,2016,2016PartCPlanLevel.xlsx,2016
H7187,009,62.61,697.85,1.123,2016,2016PartCPlanLevel.xlsx,2016
H7187,010,34.18,727.15,1.026,2016,2016PartCPlanLevel.xlsx,2016
H7187,011,37.17,736.92,0.955,2016,2016PartCPlanLevel.xlsx,2016
H7200,006,57.93,682.08,1.305,2016,2016PartCPlanLevel.xlsx,2016
H7200,007,65.23,642.25,1.154,2016,2016PartCPlanLevel.xlsx,2016
H7200,013,25.16,741.66,1.03,2016,2016PartCPlanLevel.xlsx,2016
H7220,002,72.15,660.5,0.705,2016,2016PartCPlanLevel.xlsx,2016
H7220,003,84.24,676.13,0.899,2016,2016PartCPlanLevel.xlsx,2016
H7220,004,73.4,729.74,1.174,2016,2016PartCPlanLevel.xlsx,2016
H7245,001,46.99,723.21,0.747,2016,2016PartCPlanLevel.xlsx,2016
H7245,002,50.75,713.14,0.722,2016,2016PartCPlanLevel.xlsx,2016
H7245,003,24.1,776.96,0.915,2016,2016PartCPlanLevel.xlsx,2016
H7301,002,41.67,738.19,0.904,2016,2016PartCPlanLevel.xlsx,2016
H7301,006,20.12,785.88,0.943,2016,2016PartCPlanLevel.xlsx,2016
H7301,007,35.46,714.08,0.909,2016,2016PartCPlanLevel.xlsx,2016
H7301,008,0.0,786.25,0.836,2016,2016PartCPlanLevel.xlsx,2016
H7522,001,63.73,397.51,1.074,2016,2016PartCPlanLevel.xlsx,2016
H7522,802,64.99,395.86,0.888,2016,2016PartCPlanLevel.xlsx,2016
H7678,001,78.24,681.06,1.346,2016,2016PartCPlanLevel.xlsx,2016
H7680,001,85.21,660.72,0.861,2016,2016PartCPlanLevel.xlsx,2016
H7680,002,159.21,597.85,0.888,2016,2016PartCPlanLevel.xlsx,2016
H7728,002,0.0,825.79,0.825,2016,2016PartCPlanLevel.xlsx,2016
H7728,801,0.0,803.7,0.809,2016,2016PartCPlanLevel.xlsx,2016
H7787,001,91.88,714.67,1.036,2016,2016PartCPlanLevel.xlsx,2016
H7787,002,59.11,732.91,0.802,2016,2016PartCPlanLevel.xlsx,2016
H7903,001,107.19,586.36,0.903,2016,2016PartCPlanLevel.xlsx,2016
H7917,008,0.0,777.04,1.276,2016,2016PartCPlanLevel.xlsx,2016
H7917,009,0.0,771.38,1.246,2016,2016PartCPlanLevel.xlsx,2016
H7917,010,0.0,772.97,1.272,2016,2016PartCPlanLevel.xlsx,2016
H7917,011,36.06,719.67,1.2,2016,2016PartCPlanLevel.xlsx,2016
H7917,012,37.3,718.47,1.124,2016,2016PartCPlanLevel.xlsx,2016
H7917,013,34.37,716.55,1.045,2016,2016PartCPlanLevel.xlsx,2016
H7917,014,41.39,708.02,1.094,2016,2016PartCPlanLevel.xlsx,2016
H7917,015,49.4,689.14,1.08,2016,2016PartCPlanLevel.xlsx,2016
H7917,030,70.88,654.9,0.953,2016,2016PartCPlanLevel.xlsx,2016
H7917,031,67.69,655.72,0.949,2016,2016PartCPlanLevel.xlsx,2016
H7917,032,72.64,646.9,0.951,2016,2016PartCPlanLevel.xlsx,2016
H7917,033,65.87,663.75,0.969,2016,2016PartCPlanLevel.xlsx,2016
H7917,801,45.75,705.74,1.134,2016,2016PartCPlanLevel.xlsx,2016
H7960,001,113.28,579.53,1.03,2016,2016PartCPlanLevel.xlsx,2016
H7960,002,107.57,577.64,0.972,2016,2016PartCPlanLevel.xlsx,2016
H7971,001,0.0,829.82,1.106,2016,2016PartCPlanLevel.xlsx,2016
H7971,801,0.0,750.41,0.631,2016,2016PartCPlanLevel.xlsx,2016
H7971,802,0.0,851.39,1.038,2016,2016PartCPlanLevel.xlsx,2016
H8064,002,64.41,669.59,0.922,2016,2016PartCPlanLevel.xlsx,2016
H8067,001,54.24,861.15,2.259,2016,2016PartCPlanLevel.xlsx,2016
H8091,002,37.27,721.65,0.984,2016,2016PartCPlanLevel.xlsx,2016
H8091,004,22.5,737.86,0.766,2016,2016PartCPlanLevel.xlsx,2016
H8130,001,102.34,741.07,1.255,2016,2016PartCPlanLevel.xlsx,2016
H8133,001,154.41,722.9,0.807,2016,2016PartCPlanLevel.xlsx,2016
H8133,003,131.53,605.21,0.85,2016,2016PartCPlanLevel.xlsx,2016
H8133,004,129.37,609.85,0.879,2016,2016PartCPlanLevel.xlsx,2016
H8133,005,132.71,609.23,0.886,2016,2016PartCPlanLevel.xlsx,2016
H8133,006,127.31,616.95,0.885,2016,2016PartCPlanLevel.xlsx,2016
H8133,007,119.12,620.31,0.828,2016,2016PartCPlanLevel.xlsx,2016
H8133,008,103.14,647.83,0.861,2016,2016PartCPlanLevel.xlsx,2016
H8133,011,146.99,735.09,0.838,2016,2016PartCPlanLevel.xlsx,2016
H8145,003,7.69,804.01,1.131,2016,2016PartCPlanLevel.xlsx,2016
H8145,004,0.0,800.03,1.14,2016,2016PartCPlanLevel.xlsx,2016
H8145,006,0.0,792.77,1.058,2016,2016PartCPlanLevel.xlsx,2016
H8145,008,0.0,827.69,1.207,2016,2016PartCPlanLevel.xlsx,2016
H8145,011,0.0,806.62,1.179,2016,2016PartCPlanLevel.xlsx,2016
H8145,020,0.0,815.58,1.381,2016,2016PartCPlanLevel.xlsx,2016
H8145,021,4.93,795.74,1.232,2016,2016PartCPlanLevel.xlsx,2016
H8145,032,0.0,813.42,1.219,2016,2016PartCPlanLevel.xlsx,2016
H8145,042,9.69,792.1,1.087,2016,2016PartCPlanLevel.xlsx,2016
H8145,050,40.27,759.63,1.483,2016,2016PartCPlanLevel.xlsx,2016
H8145,051,26.35,760.73,1.253,2016,2016PartCPlanLevel.xlsx,2016
H8145,052,16.17,796.19,1.133,2016,2016PartCPlanLevel.xlsx,2016
H8145,053,0.0,850.29,1.212,2016,2016PartCPlanLevel.xlsx,2016
H8145,055,11.91,794.25,1.076,2016,2016PartCPlanLevel.xlsx,2016
H8145,061,1.66,843.84,1.031,2016,2016PartCPlanLevel.xlsx,2016
H8145,063,17.89,784.22,1.117,2016,2016PartCPlanLevel.xlsx,2016
H8145,069,12.67,795.62,1.081,2016,2016PartCPlanLevel.xlsx,2016
H8145,075,0.32,819.45,1.088,2016,2016PartCPlanLevel.xlsx,2016
H8145,084,5.04,885.25,1.13,2016,2016PartCPlanLevel.xlsx,2016
H8145,087,0.0,813.76,1.096,2016,2016PartCPlanLevel.xlsx,2016
H8145,089,0.0,783.43,0.997,2016,2016PartCPlanLevel.xlsx,2016
H8145,091,0.0,809.31,1.154,2016,2016PartCPlanLevel.xlsx,2016
H8145,093,0.0,798.88,0.991,2016,2016PartCPlanLevel.xlsx,2016
H8145,097,37.9,743.23,0.885,2016,2016PartCPlanLevel.xlsx,2016
H8145,103,0.0,825.83,1.178,2016,2016PartCPlanLevel.xlsx,2016
H8145,108,42.43,742.27,1.102,2016,2016PartCPlanLevel.xlsx,2016
H8145,120,2.19,812.5,1.1,2016,2016PartCPlanLevel.xlsx,2016
H8145,121,21.98,772.49,1.146,2016,2016PartCPlanLevel.xlsx,2016
H8145,122,0.0,807.38,1.135,2016,2016PartCPlanLevel.xlsx,2016
H8145,123,0.0,797.03,1.065,2016,2016PartCPlanLevel.xlsx,2016
H8145,125,2.2,796.88,1.092,2016,2016PartCPlanLevel.xlsx,2016
H8145,126,17.57,843.59,1.078,2016,2016PartCPlanLevel.xlsx,2016
H8145,155,17.88,748.64,1.04,2016,2016PartCPlanLevel.xlsx,2016
H8146,001,51.25,668.15,0.875,2016,2016PartCPlanLevel.xlsx,2016
H8146,002,79.14,631.49,0.935,2016,2016PartCPlanLevel.xlsx,2016
H8146,003,75.91,625.29,0.808,2016,2016PartCPlanLevel.xlsx,2016
H8146,004,77.52,636.31,0.845,2016,2016PartCPlanLevel.xlsx,2016
H8146,005,77.5,628.56,0.782,2016,2016PartCPlanLevel.xlsx,2016
H8146,006,77.33,614.12,0.924,2016,2016PartCPlanLevel.xlsx,2016
H8146,007,75.5,640.48,0.91,2016,2016PartCPlanLevel.xlsx,2016
H8146,008,37.82,693.4,0.968,2016,2016PartCPlanLevel.xlsx,2016
H8146,009,59.44,672.42,0.99,2016,2016PartCPlanLevel.xlsx,2016
H8146,010,58.69,663.53,0.834,2016,2016PartCPlanLevel.xlsx,2016
H8146,011,73.87,647.16,0.937,2016,2016PartCPlanLevel.xlsx,2016
H8146,012,66.3,666.49,0.954,2016,2016PartCPlanLevel.xlsx,2016
H8146,013,62.97,653.9,0.833,2016,2016PartCPlanLevel.xlsx,2016
H8146,014,67.94,647.87,0.832,2016,2016PartCPlanLevel.xlsx,2016
H8170,001,119.63,646.53,0.849,2016,2016PartCPlanLevel.xlsx,2016
H8170,002,167.67,616.98,1.027,2016,2016PartCPlanLevel.xlsx,2016
H8189,001,52.31,673.24,1.161,2016,2016PartCPlanLevel.xlsx,2016
H8237,001,141.12,651.07,0.879,2016,2016PartCPlanLevel.xlsx,2016
H8237,003,152.59,646.28,0.867,2016,2016PartCPlanLevel.xlsx,2016
H8266,001,116.56,338.8,1.134,2016,2016PartCPlanLevel.xlsx,2016
H8266,002,82.14,365.65,0.819,2016,2016PartCPlanLevel.xlsx,2016
H8289,001,122.71,583.46,0.866,2016,2016PartCPlanLevel.xlsx,2016
H8289,002,88.83,632.46,0.934,2016,2016PartCPlanLevel.xlsx,2016
H8432,002,48.55,704.21,1.329,2016,2016PartCPlanLevel.xlsx,2016
H8432,003,64.08,655.6,0.79,2016,2016PartCPlanLevel.xlsx,2016
H8432,004,20.15,742.35,0.837,2016,2016PartCPlanLevel.xlsx,2016
H8506,001,59.5,714.09,0.803,2016,2016PartCPlanLevel.xlsx,2016
H8552,020,0.0,815.46,0.883,2016,2016PartCPlanLevel.xlsx,2016
H8552,021,0.0,815.6,1.022,2016,2016PartCPlanLevel.xlsx,2016
H8552,801,0.0,816.08,0.938,2016,2016PartCPlanLevel.xlsx,2016
