fips,year,plan_count
26113,2017,22
26115,2017,48
26117,2017,40
26119,2017,24
26121,2017,46
26123,2017,33
26125,2017,113
26127,2017,29
26129,2017,29
26131,2017,14
26133,2017,32
26135,2017,24
26137,2017,27
26139,2017,58
26141,2017,26
26143,2017,27
26145,2017,44
26147,2017,43
26149,2017,33
26151,2017,32
26153,2017,20
26155,2017,41
26157,2017,40
26159,2017,40
26161,2017,63
26163,2017,132
26165,2017,29
27001,2017,37
27003,2017,55
27005,2017,42
27007,2017,35
27009,2017,37
27011,2017,31
27013,2017,37
27015,2017,35
27017,2017,38
27019,2017,45
27021,2017,39
27023,2017,32
27025,2017,37
27027,2017,41
27029,2017,32
27031,2017,32
27033,2017,32
27035,2017,39
27037,2017,53
27039,2017,36
27041,2017,36
27043,2017,36
27045,2017,43
27047,2017,36
27049,2017,36
27051,2017,31
27053,2017,76
27055,2017,40
27057,2017,36
27059,2017,36
27061,2017,38
27063,2017,35
27065,2017,34
27067,2017,35
27069,2017,33
27071,2017,33
27073,2017,32
27075,2017,37
27077,2017,34
27079,2017,35
27081,2017,33
27083,2017,33
27085,2017,33
27087,2017,33
27089,2017,33
27091,2017,35
27093,2017,33
27095,2017,35
27097,2017,37
27099,2017,41
27101,2017,32
27103,2017,36
27105,2017,32
27107,2017,33
27109,2017,42
27111,2017,37
27113,2017,33
27115,2017,39
27117,2017,31
27119,2017,35
27121,2017,33
27123,2017,58
27125,2017,33
27127,2017,33
27129,2017,34
27131,2017,39
27133,2017,32
27135,2017,34
27137,2017,44
27139,2017,44
27141,2017,42
27143,2017,33
27145,2017,46
27147,2017,37
27149,2017,30
27151,2017,31
27153,2017,36
27155,2017,29
27157,2017,36
27159,2017,38
27161,2017,36
27163,2017,49
27165,2017,35
27167,2017,32
27169,2017,42
27171,2017,42
27173,2017,29
28001,2017,11
28003,2017,8
28005,2017,5
28007,2017,17
28009,2017,4
28011,2017,13
28013,2017,5
28015,2017,10
28017,2017,6
28019,2017,5
28021,2017,10
28023,2017,11
28025,2017,6
28027,2017,11
28029,2017,12
28031,2017,15
28033,2017,35
28035,2017,17
28037,2017,3
28039,2017,12
28041,2017,6
28043,2017,10
28045,2017,28
28047,2017,61
28049,2017,41
28051,2017,10
28053,2017,8
28055,2017,10
28057,2017,6
28059,2017,34
28061,2017,10
28063,2017,9
28065,2017,9
28067,2017,15
28069,2017,10
28071,2017,13
28073,2017,15
28075,2017,19
28077,2017,13
28079,2017,16
28081,2017,13
28083,2017,5
28085,2017,14
28087,2017,13
28089,2017,25
28091,2017,15
28093,2017,21
28095,2017,8
28097,2017,5
28099,2017,11
28101,2017,14
28103,2017,4
28105,2017,10
28107,2017,12
28109,2017,19
28111,2017,7
28113,2017,14
28115,2017,4
28117,2017,4
28119,2017,11
28121,2017,33
28123,2017,13
28125,2017,8
28127,2017,11
28129,2017,11
28131,2017,12
28133,2017,10
28135,2017,10
28137,2017,14
28139,2017,6
28141,2017,6
28143,2017,12
28145,2017,7
28147,2017,10
28149,2017,15
28151,2017,21
28153,2017,13
28155,2017,3
28157,2017,5
28159,2017,5
28161,2017,5
28163,2017,13
29001,2017,11
29003,2017,9
29005,2017,9
29007,2017,13
29009,2017,33
29011,2017,16
29013,2017,19
29015,2017,21
29017,2017,11
29019,2017,37
29021,2017,13
29023,2017,15
29025,2017,11
29027,2017,20
29029,2017,28
29031,2017,17
29033,2017,11
29035,2017,10
29037,2017,42
29039,2017,20
29041,2017,10
29043,2017,42
29045,2017,10
29047,2017,54
29049,2017,12
29051,2017,23
29053,2017,16
29055,2017,20
29057,2017,24
29059,2017,31
29061,2017,11
29063,2017,11
29065,2017,12
29067,2017,19
29069,2017,14
29071,2017,33
29073,2017,16
29075,2017,8
29077,2017,81
29079,2017,13
29081,2017,7
29083,2017,17
29085,2017,19
29087,2017,8
29089,2017,12
29091,2017,22
29093,2017,15
29095,2017,101
29097,2017,36
29099,2017,43
29101,2017,26
29103,2017,10
29105,2017,26
29107,2017,26
29109,2017,29
29111,2017,11
29113,2017,18
29115,2017,9
29117,2017,13
29119,2017,17
29121,2017,8
29123,2017,11
29125,2017,9
29127,2017,10
29129,2017,11
29131,2017,18
29133,2017,8
29135,2017,12
29137,2017,8
29139,2017,13
29141,2017,14
29143,2017,10
29145,2017,32
29147,2017,10
29149,2017,12
29151,2017,14
29153,2017,23
29155,2017,9
29157,2017,15
29159,2017,13
29161,2017,19
29163,2017,14
29165,2017,40
29167,2017,29
29169,2017,26
29171,2017,11
29173,2017,12
29175,2017,8
29177,2017,25
29179,2017,8
29181,2017,10
29183,2017,60
29185,2017,14
29186,2017,13
29187,2017,20
29189,2017,90
29195,2017,12
29197,2017,10
29199,2017,9
29201,2017,15
29203,2017,12
29205,2017,9
29207,2017,10
29209,2017,41
29211,2017,11
29213,2017,54
29215,2017,14
29217,2017,21
29219,2017,25
29221,2017,20
29223,2017,13
29225,2017,31
29227,2017,7
29229,2017,29
29510,2017,51
30001,2017,3
30003,2017,6
30005,2017,2
30007,2017,5
30009,2017,6
30011,2017,2
30013,2017,13
30015,2017,5
30017,2017,5
30019,2017,2
30021,2017,4
30023,2017,6
30025,2017,2
30027,2017,6
30029,2017,21
30031,2017,7
30033,2017,2
30035,2017,2
30037,2017,3
30039,2017,3
30041,2017,2
30043,2017,6
30045,2017,5
30047,2017,12
30049,2017,14
30051,2017,3
30053,2017,9
30057,2017,4
30059,2017,3
30061,2017,5
30063,2017,12
30065,2017,4
30067,2017,11
30069,2017,2
30071,2017,3
30073,2017,6
30075,2017,2
30077,2017,4
30079,2017,2
30081,2017,16
30083,2017,2
30085,2017,2
30087,2017,4
30089,2017,6
30091,2017,2
30093,2017,5
30095,2017,6
30097,2017,4
30099,2017,6
30101,2017,3
30103,2017,3
30105,2017,2
30107,2017,4
30109,2017,1
30111,2017,16
31001,2017,5
31003,2017,1
31005,2017,2
31007,2017,2
31009,2017,3
31011,2017,3
31013,2017,2
31019,2017,4
31021,2017,2
31023,2017,2
31025,2017,17
31027,2017,2
31033,2017,3
31035,2017,2
31037,2017,2
31039,2017,3
31043,2017,6
31045,2017,2
31047,2017,5
31051,2017,5
31053,2017,14
31055,2017,60
31065,2017,1
31067,2017,4
31071,2017,1
31073,2017,3
31079,2017,4
31081,2017,3
31085,2017,1
31087,2017,1
31091,2017,3
31093,2017,1
31095,2017,2
31097,2017,2
31099,2017,2
31101,2017,3
31103,2017,3
31105,2017,1
31107,2017,4
31109,2017,38
31111,2017,5
31113,2017,2
31115,2017,2
31117,2017,3
31119,2017,7
31121,2017,4
31123,2017,3
31125,2017,2
31127,2017,1
31129,2017,1
31131,2017,8
31135,2017,2
31141,2017,4
31145,2017,1
31151,2017,2
31153,2017,23
31155,2017,12
31157,2017,4
31159,2017,1
31161,2017,3
31163,2017,3
31167,2017,3
31169,2017,1
31171,2017,2
31173,2017,3
31177,2017,13
31179,2017,3
31181,2017,1
31183,2017,3
31185,2017,2
32001,2017,14
32003,2017,215
32005,2017,14
32007,2017,12
32009,2017,2
32013,2017,4
32015,2017,1
32017,2017,4
32019,2017,25
32021,2017,4
32023,2017,35
32027,2017,4
32029,2017,15
32031,2017,67
32033,2017,5
32510,2017,28
33001,2017,17
33003,2017,15
33005,2017,19
33007,2017,8
33009,2017,19
33011,2017,57
33013,2017,20
33015,2017,50
33017,2017,28
33019,2017,11
34001,2017,55
34003,2017,71
34005,2017,69
34007,2017,59
34009,2017,29
34011,2017,32
34013,2017,74
34015,2017,38
34017,2017,61
34019,2017,27
34021,2017,58
34023,2017,69
34025,2017,82
34027,2017,60
34029,2017,69
34031,2017,67
34033,2017,23
34035,2017,51
34037,2017,33
34039,2017,70
34041,2017,28
35001,2017,91
35003,2017,7
35005,2017,20
35006,2017,18
35007,2017,15
35009,2017,14
35011,2017,5
35013,2017,39
35015,2017,16
35017,2017,18
35019,2017,8
35021,2017,4
35023,2017,9
35025,2017,11
35027,2017,15
35028,2017,15
35029,2017,15
35031,2017,12
35033,2017,7
35035,2017,31
35037,2017,9
35039,2017,21
35041,2017,9
35043,2017,39
35045,2017,22
35047,2017,21
35049,2017,49
35051,2017,18
35053,2017,14
35055,2017,22
35057,2017,22
35059,2017,5
35061,2017,39
36001,2017,80
36003,2017,44
36005,2017,162
36007,2017,66
36009,2017,43
36011,2017,44
36013,2017,45
36015,2017,38
36017,2017,50
36019,2017,21
36021,2017,50
36023,2017,38
36025,2017,36
36027,2017,68
36029,2017,103
36031,2017,36
36033,2017,27
36035,2017,44
36037,2017,47
36039,2017,42
36041,2017,28
36043,2017,45
36045,2017,37
36047,2017,170
36049,2017,28
36051,2017,24
36053,2017,43
36055,2017,93
36057,2017,41
36059,2017,138
36061,2017,172
36063,2017,72
36065,2017,69
36067,2017,83
36069,2017,43
36071,2017,78
36073,2017,37
36075,2017,47
36077,2017,49
36079,2017,42
36081,2017,177
36083,2017,66
36085,2017,118
36087,2017,66
36089,2017,26
36091,2017,62
36093,2017,65
36095,2017,36
36097,2017,29
36099,2017,34
36101,2017,38
36103,2017,149
36105,2017,43
36107,2017,46
36109,2017,34
36111,2017,57
36113,2017,38
36115,2017,42
36117,2017,47
36119,2017,141
36121,2017,38
36123,2017,37
37001,2017,45
37003,2017,23
37005,2017,13
37007,2017,18
37009,2017,14
37011,2017,25
37013,2017,17
37015,2017,13
37017,2017,17
37019,2017,52
37021,2017,71
37023,2017,35
37025,2017,60
37027,2017,33
37029,2017,7
37031,2017,23
37033,2017,32
37035,2017,51
37037,2017,37
37039,2017,20
37041,2017,11
37043,2017,15
37045,2017,32
37047,2017,14
37049,2017,29
37051,2017,53
37053,2017,9
37055,2017,13
37057,2017,46
37059,2017,36
37061,2017,15
37063,2017,58
37065,2017,11
37067,2017,70
37069,2017,20
37071,2017,47
37073,2017,8
37075,2017,6
37077,2017,17
37079,2017,11
37081,2017,68
37083,2017,15
37085,2017,30
37087,2017,33
37089,2017,46
37091,2017,15
37093,2017,16
37095,2017,10
37097,2017,48
37099,2017,23
37101,2017,50
37103,2017,10
37105,2017,20
37107,2017,14
37109,2017,31
37111,2017,25
37113,2017,19
37115,2017,24
37117,2017,11
37119,2017,126
37121,2017,19
37123,2017,14
37125,2017,24
37127,2017,24
37129,2017,48
37131,2017,13
37133,2017,44
37135,2017,38
37137,2017,14
37139,2017,7
37141,2017,25
37143,2017,6
37145,2017,23
37147,2017,29
37149,2017,24
37151,2017,39
37153,2017,21
37155,2017,17
37157,2017,35
37159,2017,54
37161,2017,18
37163,2017,24
37165,2017,17
37167,2017,23
37169,2017,22
37171,2017,24
37173,2017,20
37175,2017,25
37177,2017,5
37179,2017,50
37181,2017,17
37183,2017,130
37185,2017,16
37187,2017,10
37189,2017,14
37191,2017,26
37193,2017,28
37195,2017,21
37197,2017,25
37199,2017,26
38001,2017,8
38003,2017,12
38005,2017,10
38007,2017,8
38009,2017,1
38011,2017,8
38015,2017,22
38017,2017,22
38019,2017,8
38021,2017,9
38025,2017,8
38027,2017,9
38029,2017,8
38031,2017,8
38035,2017,15
38037,2017,8
38039,2017,8
38041,2017,9
38043,2017,12
38045,2017,8
38047,2017,8
38049,2017,9
38051,2017,8
38053,2017,3
38055,2017,8
38057,2017,9
38059,2017,15
38063,2017,8
38065,2017,10
38067,2017,8
38069,2017,9
38071,2017,8
38073,2017,10
38077,2017,13
38079,2017,9
38081,2017,8
38083,2017,8
38085,2017,8
38087,2017,8
38089,2017,11
38091,2017,10
38093,2017,12
38095,2017,9
38097,2017,11
38099,2017,10
38101,2017,16
38103,2017,10
38105,2017,9
39001,2017,33
39003,2017,47
39005,2017,35
39007,2017,36
39009,2017,18
39011,2017,30
39013,2017,28
39015,2017,44
39017,2017,86
39019,2017,41
39021,2017,41
39023,2017,73
39025,2017,74
39027,2017,39
39029,2017,56
39031,2017,35
39033,2017,26
39035,2017,139
39037,2017,31
39039,2017,24
39041,2017,77
39043,2017,38
39045,2017,55
39047,2017,27
39049,2017,140
39051,2017,38
39053,2017,22
39055,2017,56
39057,2017,65
39059,2017,36
39061,2017,106
39063,2017,32
39065,2017,27
39067,2017,38
39069,2017,37
39071,2017,38
39073,2017,30
39075,2017,38
39077,2017,24
39079,2017,28
39081,2017,36
39083,2017,34
39085,2017,70
39087,2017,30
39089,2017,67
39091,2017,32
39093,2017,79
39095,2017,93
39097,2017,45
39099,2017,75
39101,2017,35
39103,2017,81
39105,2017,16
39107,2017,31
39109,2017,52
39111,2017,29
39113,2017,112
39115,2017,28
39117,2017,33
39119,2017,41
39121,2017,26
39123,2017,47
39125,2017,23
39127,2017,35
39129,2017,38
39131,2017,27
39133,2017,68
39135,2017,43
39137,2017,26
39139,2017,38
39141,2017,28
39143,2017,30
39145,2017,25
39147,2017,32
39149,2017,33
39151,2017,92
39153,2017,104
39155,2017,78
39157,2017,35
39159,2017,37
39161,2017,28
39163,2017,25
39165,2017,79
39167,2017,38
39169,2017,48
39171,2017,22
39173,2017,49
39175,2017,20
40001,2017,13
40003,2017,8
40005,2017,7
40007,2017,5
40009,2017,9
40011,2017,9
40013,2017,11
40015,2017,15
40017,2017,25
40019,2017,9
40021,2017,17
40023,2017,7
40025,2017,3
40027,2017,39
40029,2017,4
40031,2017,20
40033,2017,9
40035,2017,13
40037,2017,27
40039,2017,7
40041,2017,17
40043,2017,8
40045,2017,3
40047,2017,15
40049,2017,12
40051,2017,19
40053,2017,8
40055,2017,7
40057,2017,3
40059,2017,4
40061,2017,12
40063,2017,10
40065,2017,10
40067,2017,10
40069,2017,6
40071,2017,13
40073,2017,15
40075,2017,10
40077,2017,10
40079,2017,11
40081,2017,17
40083,2017,22
40085,2017,9
40087,2017,18
40089,2017,6
40091,2017,12
40093,2017,8
40095,2017,9
40097,2017,20
40099,2017,8
40101,2017,29
40103,2017,10
40105,2017,11
40107,2017,8
40109,2017,76
40111,2017,19
40113,2017,21
40115,2017,11
40117,2017,13
40119,2017,16
40121,2017,16
40123,2017,12
40125,2017,24
40127,2017,10
40129,2017,4
40131,2017,26
40133,2017,14
40135,2017,13
40137,2017,16
40139,2017,5
40141,2017,9
40143,2017,86
40145,2017,25
40147,2017,23
40149,2017,10
40151,2017,7
40153,2017,8
41001,2017,7
41003,2017,33
41005,2017,84
41007,2017,14
41009,2017,25
41011,2017,20
41013,2017,17
41015,2017,18
41017,2017,50
41019,2017,40
41021,2017,5
41023,2017,8
41025,2017,6
41027,2017,17
41029,2017,57
41031,2017,18
41033,2017,34
41035,2017,29
41037,2017,9
41039,2017,70
41041,2017,20
41043,2017,39
41045,2017,13
41047,2017,56
41049,2017,3
41051,2017,94
41053,2017,37
41055,2017,7
41057,2017,12
41059,2017,11
41061,2017,7
41063,2017,6
41065,2017,11
41067,2017,86
41069,2017,9
41071,2017,43
42001,2017,47
42003,2017,133
42005,2017,42
42007,2017,73
42009,2017,44
42011,2017,104
42013,2017,57
42015,2017,19
42017,2017,136
42019,2017,72
42021,2017,65
42023,2017,33
42025,2017,49
42027,2017,42
42029,2017,114
42031,2017,35
42033,2017,44
42035,2017,27
42037,2017,33
42039,2017,51
42041,2017,83
42043,2017,87
42045,2017,109
42047,2017,28
42049,2017,79
42051,2017,55
42053,2017,34
42055,2017,47
42057,2017,28
42059,2017,43
42061,2017,45
42063,2017,39
42065,2017,46
42067,2017,32
42069,2017,66
42071,2017,115
42073,2017,59
42075,2017,64
42077,2017,116
42079,2017,56
42081,2017,37
42083,2017,29
42085,2017,59
42087,2017,29
42089,2017,59
42091,2017,125
42093,2017,33
42095,2017,101
42097,2017,45
42099,2017,43
42101,2017,155
42103,2017,34
42105,2017,36
42107,2017,58
42109,2017,33
42111,2017,53
42113,2017,26
42115,2017,30
42117,2017,25
42119,2017,33
42121,2017,40
42123,2017,41
42125,2017,86
42127,2017,34
42129,2017,80
42131,2017,30
42133,2017,85
44001,2017,23
44003,2017,35
44005,2017,25
44007,2017,53
44009,2017,33
45001,2017,18
45003,2017,43
45005,2017,12
45007,2017,41
45009,2017,16
45011,2017,16
45013,2017,81
45015,2017,50
45017,2017,13
45019,2017,66
45021,2017,22
45023,2017,23
45025,2017,17
45027,2017,18
45029,2017,27
45031,2017,17
45033,2017,12
45035,2017,44
45037,2017,15
45039,2017,20
45041,2017,21
45043,2017,33
45045,2017,102
45047,2017,23
45049,2017,20
45051,2017,101
45053,2017,24
45055,2017,20
45057,2017,30
45059,2017,20
45061,2017,21
45063,2017,45
45065,2017,16
45067,2017,11
45069,2017,14
45071,2017,18
45073,2017,28
45075,2017,26
45077,2017,33
45079,2017,74
45081,2017,22
45083,2017,77
45085,2017,24
45087,2017,26
45089,2017,15
45091,2017,60
46003,2017,8
46005,2017,10
46007,2017,8
46009,2017,13
46011,2017,13
46013,2017,11
46015,2017,10
46017,2017,8
46019,2017,11
46021,2017,9
46023,2017,9
46025,2017,10
46027,2017,12
46029,2017,13
46031,2017,8
46033,2017,11
46035,2017,13
46037,2017,11
46039,2017,13
46041,2017,9
46043,2017,8
46045,2017,8
46047,2017,11
46049,2017,8
46051,2017,11
46053,2017,9
46055,2017,8
46057,2017,10
46059,2017,8
46061,2017,14
46063,2017,8
46065,2017,10
46067,2017,12
46071,2017,8
46073,2017,8
46075,2017,8
46077,2017,10
46079,2017,20
46081,2017,11
46083,2017,15
46085,2017,9
46087,2017,12
46089,2017,8
46091,2017,10
46093,2017,15
46095,2017,8
46097,2017,12
46099,2017,31
46101,2017,12
46103,2017,34
46105,2017,9
46107,2017,8
46109,2017,10
46111,2017,10
46113,2017,9
46115,2017,12
46117,2017,8
46119,2017,8
46121,2017,9
46123,2017,8
46125,2017,13
46127,2017,17
46129,2017,8
46135,2017,14
46137,2017,8
47001,2017,37
47003,2017,33
47005,2017,23
47007,2017,27
47009,2017,41
47011,2017,40
47013,2017,30
47015,2017,23
47017,2017,24
47019,2017,25
47021,2017,30
47023,2017,22
47025,2017,27
47027,2017,15
47029,2017,35
47031,2017,33
47033,2017,18
47035,2017,55
47037,2017,87
47039,2017,24
47041,2017,29
47043,2017,21
47045,2017,21
47047,2017,33
47049,2017,21
47051,2017,34
47053,2017,22
47055,2017,25
47057,2017,28
47059,2017,32
47061,2017,29
47063,2017,38
47065,2017,78
47067,2017,24
47069,2017,24
47071,2017,28
47073,2017,37
47075,2017,19
47077,2017,24
47079,2017,24
47081,2017,27
47083,2017,19
47085,2017,20
47087,2017,24
47089,2017,35
47091,2017,19
47093,2017,87
47095,2017,13
47097,2017,20
47099,2017,26
47101,2017,23
47103,2017,22
47105,2017,33
47107,2017,32
47109,2017,26
47111,2017,22
47113,2017,33
47115,2017,31
47117,2017,32
47119,2017,37
47121,2017,26
47123,2017,39
47125,2017,43
47127,2017,18
47129,2017,29
47131,2017,20
47133,2017,25
47135,2017,21
47137,2017,17
47139,2017,21
47141,2017,31
47143,2017,35
47145,2017,36
47147,2017,27
47149,2017,67
47151,2017,24
47153,2017,33
47155,2017,54
47157,2017,98
47159,2017,23
47161,2017,18
47163,2017,47
47165,2017,62
47167,2017,26
47169,2017,27
47171,2017,23
47173,2017,27
47175,2017,19
47177,2017,33
47179,2017,38
47181,2017,28
47183,2017,17
47185,2017,27
47187,2017,58
47189,2017,50
48001,2017,31
48003,2017,8
48005,2017,26
48007,2017,49
48009,2017,9
48011,2017,9
48013,2017,31
48015,2017,39
48017,2017,8
48019,2017,32
48021,2017,41
48023,2017,7
48025,2017,23
48027,2017,70
48029,2017,167
48031,2017,27
48033,2017,7
48035,2017,26
48037,2017,26
48039,2017,54
48041,2017,37
48043,2017,12
48045,2017,7
48047,2017,13
48049,2017,16
48051,2017,27
48053,2017,36
48055,2017,28
48057,2017,10
48059,2017,10
48061,2017,61
48063,2017,13
48065,2017,9
48067,2017,29
48069,2017,9
48071,2017,32
48073,2017,31
48075,2017,10
48077,2017,9
48079,2017,8
48081,2017,21
48083,2017,21
48085,2017,139
48087,2017,7
48089,2017,25
48091,2017,64
48093,2017,13
48095,2017,19
48097,2017,22
48099,2017,32
48101,2017,7
48103,2017,10
48105,2017,18
48107,2017,9
48109,2017,9
48111,2017,9
48113,2017,175
48115,2017,13
48117,2017,12
48119,2017,13
48121,2017,111
48123,2017,15
48125,2017,7
48127,2017,10
48129,2017,8
48131,2017,13
48133,2017,12
48135,2017,18
48137,2017,9
48139,2017,42
48141,2017,102
48143,2017,17
48145,2017,23
48147,2017,21
48149,2017,29
48151,2017,8
48153,2017,9
48155,2017,8
48157,2017,109
48159,2017,12
48161,2017,23
48163,2017,17
48165,2017,8
48167,2017,69
48169,2017,8
48171,2017,15
48173,2017,8
48175,2017,12
48177,2017,12
48179,2017,11
48181,2017,33
48183,2017,42
48185,2017,28
48187,2017,48
48189,2017,17
48191,2017,7
48193,2017,21
48195,2017,8
48197,2017,10
48199,2017,40
48201,2017,234
48203,2017,37
48205,2017,7
48207,2017,10
48209,2017,61
48211,2017,7
48213,2017,43
48215,2017,81
48217,2017,30
48219,2017,11
48221,2017,32
48223,2017,15
48225,2017,14
48227,2017,13
48229,2017,15
48231,2017,27
48233,2017,13
48235,2017,18
48237,2017,12
48239,2017,13
48241,2017,19
48243,2017,7
48245,2017,66
48247,2017,10
48249,2017,23
48251,2017,52
48253,2017,10
48255,2017,11
48257,2017,35
48259,2017,36
48261,2017,9
48263,2017,7
48265,2017,18
48267,2017,18
48269,2017,7
48271,2017,10
48273,2017,31
48275,2017,11
48277,2017,14
48279,2017,11
48281,2017,24
48283,2017,12
48285,2017,22
48287,2017,29
48289,2017,25
48291,2017,39
48293,2017,22
48295,2017,9
48297,2017,11
48299,2017,29
48301,2017,9
48303,2017,37
48305,2017,11
48307,2017,18
48309,2017,59
48311,2017,9
48313,2017,22
48315,2017,25
48317,2017,10
48319,2017,18
48321,2017,16
48323,2017,17
48325,2017,31
48327,2017,18
48329,2017,30
48331,2017,26
48333,2017,18
48335,2017,9
48337,2017,14
48339,2017,108
48341,2017,10
48343,2017,12
48345,2017,7
48347,2017,18
48349,2017,21
48351,2017,15
48353,2017,7
48355,2017,76
48357,2017,8
48359,2017,9
48361,2017,36
48363,2017,18
48365,2017,12
48367,2017,38
48369,2017,8
48371,2017,10
48373,2017,59
48375,2017,29
48377,2017,11
48379,2017,28
48381,2017,27
48383,2017,18
48385,2017,11
48387,2017,12
48389,2017,10
48391,2017,15
48393,2017,8
48395,2017,22
48397,2017,41
48399,2017,20
48401,2017,34
48403,2017,21
48405,2017,11
48407,2017,27
48409,2017,35
48411,2017,18
48413,2017,18
48415,2017,9
48417,2017,9
48419,2017,18
48421,2017,7
48423,2017,52
48425,2017,23
48427,2017,15
48429,2017,12
48431,2017,18
48433,2017,8
48435,2017,18
48437,2017,11
48439,2017,184
48441,2017,30
48443,2017,9
48445,2017,11
48447,2017,7
48449,2017,16
48451,2017,33
48453,2017,125
48455,2017,18
48457,2017,19
48459,2017,21
48461,2017,8
48463,2017,14
48465,2017,16
48467,2017,35
48469,2017,22
48471,2017,25
48473,2017,41
48475,2017,11
48477,2017,30
48479,2017,43
48481,2017,16
48483,2017,8
48485,2017,30
48487,2017,9
48489,2017,28
48491,2017,113
48493,2017,31
48495,2017,11
48497,2017,24
48499,2017,31
48501,2017,8
48503,2017,10
48505,2017,11
48507,2017,13
49001,2017,1
49003,2017,16
49005,2017,18
49007,2017,6
49009,2017,4
49011,2017,33
49013,2017,10
49015,2017,2
49017,2017,2
49019,2017,2
49021,2017,12
49023,2017,3
49025,2017,7
49027,2017,3
49029,2017,9
49031,2017,2
49033,2017,3
49035,2017,80
49037,2017,4
49039,2017,10
49041,2017,6
49043,2017,13
49045,2017,17
49047,2017,8
49049,2017,44
49051,2017,14
49053,2017,32
49055,2017,4
49057,2017,36
50001,2017,10
50003,2017,12
50005,2017,11
50007,2017,20
50009,2017,4
50011,2017,8
50013,2017,4
50015,2017,6
50017,2017,2
50019,2017,1
50021,2017,17
50023,2017,11
50025,2017,10
50027,2017,16
51001,2017,15
51003,2017,31
51005,2017,14
51007,2017,18
51009,2017,13
51011,2017,17
51013,2017,47
51015,2017,16
51017,2017,8
51019,2017,24
51021,2017,10
